"z1","z2","x","y"
2.2,1.9,-0.85,-1.6342
3.3,3.1,0.35,-0.8607
3.7,4.3,0.95,0.7741
3.9,3.5,0.75,0.56
3.5,2.9,0.15,-0.8607
2.4,1.9,-0.85,-2.0706
4.8,3.9,1.15,0.3634
3.4,3,0.25,-0.8125
2.2,1.7,-1.05,-1.4528
2.4,1.7,-1.05,-1.3956
3,3.1,0.25,-1.2921
2.9,3.3,0.15,-1.0047
2.9,2.9,0.15,-1.9962
2.9,3.1,0.15,-0.7155
1.9,2.6,-0.85,-0.3666
1.8,1.9,-0.95,-2.4728
3.6,2.1,-0.65,-0.6666
3.9,3.5,0.75,1.1882
1.9,1.5,-1.25,-2.298
4.1,2.9,0.15,1.0119
2.9,2.2,-0.55,-1.1027
3.7,3,0.25,0.0076
2.4,2.9,-0.35,-0.9088
5,3.4,0.65,1.0119
3.2,1.5,-1.25,0.3011
3.4,3,0.25,-0.2629
3.1,1.3,-1.45,-1.5351
2.3,1,-1.75,-0.3005
4.3,3.5,0.75,-0.4682
1.9,4.2,-0.85,-0.7155
4.9,4.3,1.55,-0.9568
4.2,3.3,0.55,0.56
3.5,4.9,0.75,-0.5183
2.2,1.7,-1.05,-0.9188
2.8,2.2,-0.55,-0.3666
2.4,1.5,-1.25,-0.9188
1.9,1.9,-0.85,-1.1625
3.3,3,0.25,-0.2629
2.6,3,-0.15,-0.7155
3.3,3.9,0.55,-0.315
2.6,3,-0.15,-0.2102
3.9,4.6,1.15,1.0119
3.3,1.5,-1.25,-0.4176
2.1,1,-1.75,-1.9023
2,1.9,-0.85,-1.1027
3.2,3.4,0.45,-1.1482
3.5,3.9,0.75,-0.1028
4.2,3,0.25,-0.6666
3.2,3,0.25,-1.1003
4.2,3.9,1.15,-0.4682
2.7,3.4,-0.0499999999999998,-1.6844
2.9,1.7,-1.05,-0.5213
3.6,2.9,0.15,-0.2629
3.7,5.5,0.95,0.4273
2.7,1.7,-1.05,-0.5213
2.3,3.3,-0.45,-1.4528
3.9,3.5,0.75,-1.0525
3.6,4.9,0.85,0.7741
3.4,1.3,-1.45,-0.7914
3.4,2.7,-0.0499999999999998,-0.7641
3,3.5,0.25,0.1803
4.2,3.1,0.35,0.1217
4.6,4.6,1.85,1.1882
1.7,1.7,-1.05,-2.5322
2.2,2.6,-0.55,-2.0506
3.3,2.9,0.15,-0.2102
3.3,3.5,0.55,-0.2629
3.7,3,0.25,-0.315
4.2,4,1.25,2.5645
2.1,1.7,-1.05,-2.1837
3.2,3.1,0.35,-1.1961
4,3,0.25,-0.1569
3.8,3.6,0.85,-0.2629
3,3.6,0.25,-0.6666
3.9,3,0.25,-0.315
4.2,3.7,0.95,0.0642
3.5,3.9,0.75,0.7741
3,3.3,0.25,-0.2102
1.9,3.7,-0.85,-1.1482
4.6,3.4,0.65,0.4927
2.6,3.4,-0.15,-1.5351
2.6,1.5,-1.25,0.5378
3.8,2.9,0.15,-0.3762
2.8,1.9,-0.85,-0.2224
2.5,1.9,-0.85,-0.5911
2.8,2.6,-0.15,0.1217
2.9,1.3,-1.45,-0.5213
2.3,3.1,-0.45,-1.9427
1.8,1.5,-1.25,-1.9023
3.1,3.1,0.35,-1.6844
5.2,4,1.25,1.8594
4.5,3.3,0.55,0.2401
1.9,1.5,-1.25,-1.5662
2.6,1.5,-1.25,-0.6593
2.2,1.9,-0.85,-1.1027
3.1,3.9,0.35,0.3011
2.9,1.3,-1.45,-0.5213
2.6,2.6,-0.15,-0.9568
3.1,3.1,0.35,-0.315
1.7,2.1,-1.05,-1.7346
3,3,0.25,-1.4372
4,3.3,0.55,-0.1028
2.6,2.9,-0.15,-1.1003
4,3.6,0.85,0.6291
2.8,1.7,-1.05,-2.414
4.2,2.6,-0.15,-0.4682
3.9,3.4,0.65,0.4273
3.6,4,0.85,0.0642
2.4,1.3,-1.45,-0.7914
2.3,1,-1.75,-2.414
3.3,4,0.55,-0.1028
1.7,3,-1.05,-1.2801
2.7,2.1,-0.65,-0.8607
3.3,2.7,-0.0499999999999998,0.3173
3.4,2.7,-0.0499999999999998,-1.0525
2.7,1.9,-0.85,-1.6225
3,3.1,0.25,0.4273
2.7,3.1,-0.0499999999999998,-0.048
3,1.9,-0.85,-1.1482
1.7,2.2,-1.05,-1.2216
3,1.5,-1.25,-0.1416
3.9,3.9,1.15,0.3634
3.5,3.9,0.75,-0.3666
2.4,2.2,-0.55,-2.1057
3.4,2.7,-0.0499999999999998,-1.1003
2.7,2.9,-0.0499999999999998,-0.5911
3.3,1.7,-1.05,-0.5911
2.7,2.1,-0.65,-0.8557
1.7,1.5,-1.25,-1.735
2.2,3,-0.55,-1.0047
4,3.7,0.95,0.8504
3.5,3.7,0.75,0.0642
4.3,3.7,0.95,1.2831
3.5,3.6,0.75,-0.3666
2.2,2.6,-0.55,-1.5662
1.7,2.7,-1.05,-2.2407
4.2,4.9,1.45,0.4927
4.3,3.7,0.95,0.6291
3.4,3.5,0.65,-0.1569
2.7,2.9,-0.0499999999999998,-1.244
4,5.2,1.25,0.6291
4,3.7,0.95,-0.4682
3.3,2.7,-0.0499999999999998,0.0642
1.9,1.7,-1.05,-2.5922
2.8,2.7,-0.0499999999999998,-0.5183
2.6,1.7,-1.05,-1.1003
4.6,4.2,1.45,0.7741
2.8,1.9,-0.85,-0.6175
3.3,2.5,-0.25,0.1803
2.3,1.9,-0.85,-2.124
1.4,1.9,-1.35,-2.3558
5.5,4.3,1.55,1.8594
3,1.7,-1.05,-1.1961
3.2,3.5,0.45,-1.3403
2.6,2.2,-0.55,-1.1625
4.3,3.6,0.85,0.0642
2.5,2.5,-0.25,-1.9583
3.9,3.9,1.15,-0.1569
3.5,2.6,-0.15,-0.2629
2.8,2.6,-0.15,-0.4682
2.9,3.3,0.15,-1.1482
2.9,2.7,-0.0499999999999998,-0.5183
2.3,3.5,-0.45,-1.1003
3.5,3.1,0.35,-0.4682
3.3,3,0.25,-0.4682
4.6,3.9,1.15,0.7741
2.9,1.9,-0.85,-0.5213
3.7,4.3,0.95,0.4273
3.6,2.9,0.15,-0.048
3.5,3,0.25,-0.048
2.7,2.2,-0.55,-1.1027
3,3.4,0.25,-0.9088
2.4,2.7,-0.35,-1.3886
3.2,2.7,-0.0499999999999998,-0.3666
3.5,3.9,0.75,-0.315
3.9,2.9,0.15,0.3011
2.7,1.7,-1.05,0.2165
3.6,3,0.25,-0.5681
3.4,4,0.65,-1.486
3.9,4.2,1.15,0.7741
2.6,1.5,-1.25,-0.0577
4.2,3.7,0.95,0.0642
2.9,1.9,-0.85,-0.315
3.1,4,0.35,-0.1028
3,3.1,0.25,-0.6175
2.6,3.4,-0.15,-1.3403
2.7,3.1,-0.0499999999999998,-0.2102
5.1,3.7,0.95,0.7741
2.3,3.6,-0.45,-1.6844
3.8,2.6,-0.15,0.9295
2.5,0.9,-1.85,-1.1027
3,2.5,-0.25,-0.726
2.2,3,-0.55,-0.9088
3.5,3.3,0.55,-0.3666
3.6,3.6,0.85,-0.1569
3.8,2.7,-0.0499999999999998,-0.7155
3.7,3.7,0.95,0.3634
2.6,2.2,-0.55,-1.5845
3.8,2.9,0.15,-0.6666
4.8,4,1.25,1.0119
2.5,1.3,-1.45,-1.0422
2.6,1.7,-1.05,-0.7914
5,3.3,0.55,0.4273
4.6,3.4,0.65,0.4927
2.7,2.6,-0.15,-2.4728
2.4,1.3,-1.45,-0.0577
2.2,1.3,-1.45,-0.5213
2.1,1.5,-1.25,-0.8125
2.1,1.5,-1.25,-1.9427
3.6,2.5,-0.25,0.7004
3.6,3.4,0.65,0.0076
3.2,2.2,-0.55,-0.5681
2.6,2.7,-0.15,-0.6666
2.5,2.1,-0.65,-0.9088
4.7,2.9,0.15,1.0119
2.7,1.3,-1.45,-0.8125
3.3,3.3,0.55,-0.315
4.1,3.6,0.85,1.4899
3,2.9,0.15,-0.8607
3.8,4.2,1.05,0.56
2.9,2.6,-0.15,-2.2772
4,3.7,0.95,-0.6666
3.6,3,0.25,0.4273
4.4,4.6,1.65,0.2401
2.6,1.9,-0.85,-0.726
2.5,1.5,-1.25,-0.726
2.8,2.1,-0.65,0.1208
4,2.7,-0.0499999999999998,-0.1028
2.7,2.6,-0.15,0.5378
2.9,3.4,0.15,-0.6666
3.4,2.5,-0.25,-0.726
3.6,4.2,0.85,-0.8607
3.7,2.9,0.15,-0.8607
4.1,3.3,0.55,-0.4176
3.6,2.9,0.15,-0.3666
3.7,1.9,-0.85,-0.315
2.7,1.5,-1.25,-0.048
2.7,3.6,-0.0499999999999998,-0.2102
2.9,1.7,-1.05,-0.7641
2.1,2.1,-0.65,-1.0525
4,4.9,1.25,1.2831
4.3,4,1.25,0.1217
3.6,2.6,-0.15,-1.3403
5.2,5.5,2.45,1.2831
2.1,1.5,-1.25,-1.3956
1.9,0.6,-2.15,-1.9583
2.6,2.7,-0.15,-2.0506
2.1,0.8,-1.95,-2.127
2.5,1.7,-1.05,-1.9023
1.9,2.2,-0.85,-1.9023
3.7,2.7,-0.0499999999999998,-0.6666
3,3.1,0.25,-0.1569
2.7,2.2,-0.55,-0.6175
3,3.7,0.25,0.3634
3.9,3.4,0.65,-0.315
3,1.7,-1.05,0.1208
3.1,3,0.25,-1.0525
2.9,3.3,0.15,0.4927
2.2,2.2,-0.55,-0.7641
2.9,2.7,-0.0499999999999998,-0.1028
3.1,3.4,0.35,-0.7155
2.6,1.7,-1.05,-2.5922
2.6,1,-1.75,-2.298
4.1,3.6,0.85,-0.9088
2.5,3.1,-0.25,0.3634
1.7,2.1,-1.05,-2.5322
3.4,2.1,-0.65,-0.3005
3.1,3.6,0.35,-0.7155
1.8,0.4,-2.35,-2.3558
4,2.7,-0.0499999999999998,0.0642
1.9,1.5,-1.25,-2.9051
2.2,2.7,-0.55,-2.1057
2.4,1.7,-1.05,-1.0422
3.1,3.6,0.35,-1.3403
2.5,0.8,-1.95,-0.3762
3.3,2.9,0.15,-0.3666
4.1,3.6,0.85,-0.4176
3.5,2.6,-0.15,-0.5213
5.2,3.6,0.85,0.7004
3.4,2.6,-0.15,-0.4682
3.6,1.3,-1.45,-0.8607
2.3,2.7,-0.45,-1.786
2.8,1.9,-0.85,-2.0506
4.3,3.3,0.55,0.8504
3.2,2.5,-0.25,-0.726
3,0.8,-1.95,-1.1027
2.8,3.4,0.0499999999999998,-0.9088
2.6,3.1,-0.15,-1.4372
3.7,2.9,0.15,-0.4682
1.8,1,-1.75,-2.414
4.2,3.6,0.85,0.56
2.8,1.9,-0.85,-0.315
2.9,3,0.15,-0.9568
3.6,2.7,-0.0499999999999998,0.1217
2.1,1.7,-1.05,-2.5922
3.9,3.5,0.75,0.4927
2.2,1.9,-0.85,-0.5213
2.3,2.2,-0.55,-1.1625
2.4,2.1,-0.65,-1.244
2.8,3.1,0.0499999999999998,-0.8607
3.2,2.7,-0.0499999999999998,0.1803
3.9,1.7,-1.05,0.1803
2.4,0.6,-2.15,-2.0143
5.5,3.9,1.15,1.8594
2.7,1.9,-0.85,-1.3956
3.9,3.7,0.95,0.4927
1.9,2.9,-0.85,-1.3886
4.2,2.2,-0.55,0.7741
2.5,3.1,-0.25,-2.0506
3.7,3.1,0.35,-0.1569
4.4,3.3,0.55,-0.4176
3.5,3,0.25,-0.1569
3,1.9,-0.85,-1.3381
4.4,4.2,1.45,0.3634
2.4,1.3,-1.45,-1.8464
2.8,1.5,-1.25,-1.5096
3.8,3.9,1.05,-0.4176
2.6,2.1,-0.65,-2.3366
2.5,2.2,-0.55,-1.3956
3.1,3,0.25,-1.5351
3.2,3.7,0.45,-0.5183
2.2,2.2,-0.55,-0.8557
2.1,1.3,-1.45,-2.4147
4.1,3.9,1.15,0.3011
2.5,3.4,-0.25,-1.2921
2.3,1.7,-1.05,0.0296
3.9,3.6,0.85,-0.5183
2.1,3,-0.65,-0.4682
5,4.2,1.45,0.8504
2.8,3.4,0.0499999999999998,-1.2921
2.8,3,0.0499999999999998,-1.244
3,2.6,-0.15,-0.2629
3.7,3.1,0.35,0.0076
5.7,5.8,2.95,2.0055
3,3.4,0.25,-1.5351
2.3,0.8,-1.95,-1.3886
3.8,3.9,1.05,0.7741
2.7,3.3,-0.0499999999999998,-0.6666
3.3,3.1,0.35,-0.2629
2.5,3.5,-0.25,-1.6342
2.5,2.7,-0.25,-0.7641
2.7,2.9,-0.0499999999999998,-1.4372
2.3,2.5,-0.45,-1.5662
4,3.4,0.65,0.6291
3.3,3,0.25,-1.2921
3.7,3.9,0.95,0.1217
2.2,1.5,-1.25,-1.1625
2.1,2.6,-0.65,-2.9709
2.3,1.5,-1.25,-1.5096
2.8,2.3,-0.45,-1.5662
3.9,3.3,0.55,0.9295
1.7,0.8,-1.95,-1.1625
3.2,3.9,0.45,0.6291
4.1,2.9,0.15,-0.2629
3.4,2.7,-0.0499999999999998,-1.9023
3.2,2.6,-0.15,-0.2102
2.6,2.1,-0.65,-1.3403
2.8,3,0.0499999999999998,-1.3886
2.2,2.2,-0.55,-1.9063
1.7,0.6,-2.15,-2.3366
2.1,1.7,-1.05,-1.9583
3.4,3.1,0.35,0.3634
2.6,2.5,-0.25,-1.7346
2.3,1.9,-0.85,-2.5891
5.7,7.8,2.95,2.168
3.2,2.6,-0.15,-1.1961
3.7,1.3,-1.45,-0.3005
3,2.6,-0.15,-0.8125
2.7,2.1,-0.65,-1.3886
3,2.9,0.15,-0.315
2.4,1.5,-1.25,-1.5096
2.7,2.6,-0.15,0.0296
3.2,2.7,-0.0499999999999998,0.0642
2.7,2.7,-0.0499999999999998,-0.8607
1.8,2.1,-0.95,-2.7771
2.5,1,-1.75,-0.5911
4.1,3.3,0.55,0.7741
1.6,0.4,-2.35,-1.3381
3.3,3,0.25,-1.735
2.7,2.1,-0.65,0.3173
2.6,1.9,-0.85,-2.298
2.9,2.7,-0.0499999999999998,-1.3956
2.1,2.5,-0.65,-1.6786
3.1,3.5,0.35,-1.244
2.4,1.9,-0.85,-0.7914
3,1.5,-1.25,-1.1961
2.4,1.5,-1.25,-1.1961
1.7,2.5,-1.05,-2.3558
3.2,2.5,-0.25,-1.1482
2.5,2.9,-0.25,-1.5845
3.9,3.5,0.75,-0.8607
5.4,4.6,1.85,2.5645
4.9,5.8,2.15,1.2831
2.6,2.6,-0.15,-0.981
3.5,3.1,0.35,-0.048
3.4,4.2,0.65,-2.1057
2.5,2.5,-0.25,-1.735
4.4,2.7,-0.0499999999999998,0.7741
5.6,4.9,2.15,1.4899
1.8,1.7,-1.05,-2.9051
4.8,3.7,0.95,0.8504
2.7,3.3,-0.0499999999999998,-0.7641
3.1,3.5,0.35,-0.4682
2.3,1,-1.75,-0.5681
4.7,4.6,1.85,0.6291
3.1,3,0.25,-0.5183
4.2,3.6,0.85,-0.048
4.1,4.6,1.35,1.098
4.7,3.9,1.15,-0.6175
2.5,2.5,-0.25,-1.4528
2.8,2.9,0.0499999999999998,-1.9427
2.9,2.5,-0.25,-0.0577
5,4.2,1.45,0.8504
2.3,2.1,-0.65,-1.7905
2.7,1.5,-1.25,-1.244
3.3,4.3,0.55,-0.3666
3.5,3.3,0.55,-0.6666
3.3,2.9,0.15,-1.244
4.5,3.4,0.65,0.7004
4.9,3.4,0.65,0.9295
2,1.5,-1.25,-2.8405
4.2,3.4,0.65,0.7004
2.3,1.9,-0.85,-2.4728
3.1,2.6,-0.15,-0.3666
2.3,3.5,-0.45,-0.4498
2.4,2.1,-0.65,-2.0143
2.4,1.7,-1.05,-1.6225
2.5,1.9,-0.85,-2.4728
1.6,2.2,-1.15,-2.9709
3.5,5.2,0.75,-0.048
2.6,3.1,-0.15,-1.3403
3.1,3.9,0.35,-0.1028
3.4,3.3,0.55,0.7004
3.4,2.7,-0.0499999999999998,-0.3666
4.1,2.9,0.15,-1.0525
3.2,4.9,0.45,-0.3666
3,2.5,-0.25,-1.1961
2.6,2.5,-0.25,-1.1482
4.5,2.9,0.15,0.2401
2.1,2.9,-0.65,-1.9583
3,2.9,0.15,-0.1028
2.3,1.3,-1.45,-1.9023
2.6,3.1,-0.15,-0.5681
4.4,3.5,0.75,0.7004
3.2,4.3,0.45,-0.5681
4.7,4.9,1.95,0.7004
1.6,2.5,-1.15,-0.7155
4.4,3.1,0.35,-0.5681
2.3,2.2,-0.55,-0.6593
2.3,3.4,-0.45,-1.0047
4.4,3.3,0.55,0.0642
5.9,7,3.15,1.8594
3,3.4,0.25,-1.0047
2.9,2.2,-0.55,-1.9023
4.5,3.3,0.55,0.6291
4,3.6,0.85,-0.4176
2.8,2.1,-0.65,-2.2407
2.6,2.2,-0.55,-1.2216
2.3,2.9,-0.45,-1.6844
4.9,3.3,0.55,0.1217
5,2.5,-0.25,1.0976
5.4,3.7,0.95,1.2831
3.5,3.3,0.55,-1.0047
2.2,1.3,-1.45,-1.1027
3.1,3.9,0.35,-0.6666
2.3,2.6,-0.45,-2.1618
2.3,2.1,-0.65,-0.9188
3.9,3.5,0.75,-0.2102
2.2,2.5,-0.55,-0.9188
2.8,1.5,-1.25,-1.5096
4.4,3.9,1.15,0.8504
2.9,2.1,-0.65,-1.6342
1.7,1.7,-1.05,-1.8464
2.2,1.9,-0.85,-2.0706
2.2,1.3,-1.45,-1.8464
2.8,2.7,-0.0499999999999998,-1.486
2.5,1.9,-0.85,-1.3886
2.5,2.1,-0.65,-1.3381
2,3.5,-0.75,-0.5183
2.5,1.9,-0.85,-1.7346
2.7,1.5,-1.25,-1.5662
3.6,3.3,0.55,0.3634
2.6,2.7,-0.15,-0.6666
3.1,3.3,0.35,-1.1482
4.2,3.4,0.65,0.7004
3.3,3.4,0.55,-0.315
3.4,3,0.25,-1.1003
3.1,2.9,0.15,-0.3005
4.4,4.3,1.55,0.3634
3.7,2.2,-0.55,0.0642
2.9,2.9,0.15,-1.4372
3.4,2.7,-0.0499999999999998,-1.1961
3.7,4,0.95,0.7004
4.1,3.5,0.75,-0.315
2.8,3.6,0.0499999999999998,-1.2921
1.8,1,-1.75,-2.127
2.8,2.1,-0.65,-2.2189
2.6,2.2,-0.55,-0.9188
3.1,1.9,-0.85,-1.4372
2.7,2.6,-0.15,-0.1028
2.9,0.8,-1.95,-0.8557
3.6,3.5,0.75,-0.5681
1.7,1,-1.75,-0.4498
1.8,2.7,-0.95,-1.1027
2.3,3.4,-0.45,-0.6175
2.7,2.5,-0.25,-0.6666
2.8,1.3,-1.45,-2.5891
2,2.6,-0.75,-0.0577
2.8,2.1,-0.65,-0.9088
4,2.9,0.15,0.3634
4.6,2.5,-0.25,1.4887
3.7,3.4,0.65,0.1803
3.4,2.6,-0.15,-1.5351
4.4,3.7,0.95,-0.1028
2.2,3.1,-0.55,-1.1625
4,1.9,-0.85,0.2165
3.9,3,0.25,0.3011
1.4,1.7,-1.35,-2.9709
3.3,1.3,-1.45,-0.8557
3.4,2.5,-0.25,-1.4372
2.3,0.6,-2.15,-1.3381
2.3,1,-1.75,0.2165
2.7,1.3,-1.45,-0.7914
2.9,2.7,-0.0499999999999998,-1.8898
5.1,4.6,1.85,0.7004
2.4,2.2,-0.55,-3.038
4.1,3.6,0.85,-0.6175
2.1,2.1,-0.65,-2.3558
3.3,3.9,0.55,-0.1028
3.4,3,0.25,-1.3403
2.3,2.6,-0.45,-1.5662
2.5,3.6,-0.25,-0.8607
3.7,3.9,0.95,-0.3666
2.5,3.5,-0.25,0.3634
2.4,1.9,-0.85,-0.3762
2.9,1.7,-1.05,-1.2216
2.6,2.7,-0.15,-0.1028
4,3.4,0.65,0.4927
2.1,2.5,-0.65,-1.2216
3.1,2.5,-0.25,-0.6175
2.1,0.6,-2.15,-2.0506
3.7,4,0.95,-0.5183
3.6,3.4,0.65,0.0076
3.8,3.4,0.65,-0.048
2.3,3.3,-0.45,-1.7346
2.5,2.6,-0.25,-0.6175
2,3,-0.75,-1.2921
2.2,1,-1.75,-1.5096
3.7,2.9,0.15,0.8504
2.8,1.7,-1.05,-1.6342
3.9,1.9,-0.85,-0.7914
3,2.6,-0.15,-1.786
3.5,3.5,0.75,-0.4176
2.5,1.3,-1.45,-0.8557
2.6,2.6,-0.15,-2.0143
4,2.5,-0.25,0.9369
2.9,2.9,0.15,-0.315
3.3,2.9,0.15,-0.048
4.1,3.4,0.65,-0.4176
3.9,2.9,0.15,-1.2921
2.5,3.4,-0.25,-2.2189
2.6,2.2,-0.55,-0.6175
3.9,2.5,-0.25,0.0642
2.9,3.1,0.15,-0.7641
1.6,2.2,-1.15,-3.1368
2.5,1.9,-0.85,-1.7346
3.6,2.6,-0.15,0.4273
2.8,2.6,-0.15,-1.5845
2,3.6,-0.75,-1.9962
2.8,2.5,-0.25,-0.5681
4.7,7,1.95,0.4273
1.5,1.7,-1.25,-1.3956
2.4,2.1,-0.65,-1.4528
2.6,1.9,-0.85,-0.9188
2.9,3.1,0.15,0.2401
3.5,2.9,0.15,-0.7155
3.1,3,0.25,-0.9568
2.4,2.2,-0.55,-2.9051
3.5,3.5,0.75,0.3011
2.5,3,-0.25,-0.5681
2.7,2.7,-0.0499999999999998,-1.5096
2.8,2.6,-0.15,-1.6844
2.9,1.7,-1.05,-0.3005
3.2,3.7,0.45,-0.3666
5,3.9,1.15,2.0055
2.2,2.9,-0.55,-1.9962
4.7,5.5,1.95,0.7741
2,0.6,-2.15,-1.1439
3.6,2.9,0.15,-1.0047
3.1,2.1,-0.65,-0.3666
2.3,2.6,-0.45,-1.244
4.5,2.1,-0.65,0.0296
2.5,2.7,-0.25,-2.127
1.7,2.5,-1.05,-2.8405
2.6,2.7,-0.15,0.6599
3.2,1.9,-0.85,-0.3005
5.5,4.6,1.85,0.7741
3.7,3,0.25,-0.4682
2.3,0.8,-1.95,-2.5922
3.6,4.2,0.85,0.0642
3.6,3.1,0.35,-0.8607
2.3,2.9,-0.45,-1.0525
2.3,1.3,-1.45,-1.2801
4.2,4.2,1.45,1.1882
3.6,3.6,0.85,-0.4682
2.2,1.7,-1.05,-1.8464
3.4,3.7,0.65,-1.1003
4.2,2.6,-0.15,-0.048
4.5,3.7,0.95,1.7263
5.3,3.6,0.85,2.168
2.4,1.3,-1.45,-1.9583
2.6,2.2,-0.55,-1.4528
2.8,4,0.0499999999999998,-1.0047
4,3.3,0.55,0.1803
4.3,4.6,1.55,-1.3403
2.8,2.7,-0.0499999999999998,-1.4372
3,1.3,-1.45,-2.5322
2.9,3.6,0.15,-0.9568
3.3,3.6,0.55,-0.7641
3.8,2.7,-0.0499999999999998,-0.3666
2.2,1.5,-1.25,-1.2216
2.7,2.2,-0.55,-1.3381
3.4,3,0.25,-0.4176
2.7,2.2,-0.55,-1.5096
3.8,2.5,-0.25,0.3011
5.1,3.6,0.85,0.6291
4.4,3.1,0.35,1.6037
3.2,3,0.25,-0.9088
3.6,3.5,0.75,-0.048
4.8,3.4,0.65,0.56
3.8,3.7,0.95,0.56
3.2,2.9,0.15,-1.486
2,0.8,-1.95,-0.8557
3.4,2.6,-0.15,-0.5681
3.1,3.1,0.35,0.1217
2.2,1.3,-1.45,-2.5891
3.1,1.5,-1.25,-1.1003
2.6,2.6,-0.15,-1.3381
3.5,1.3,-1.45,-0.3005
2.6,2.2,-0.55,-1.786
2.4,2.7,-0.35,-2.127
2,1.5,-1.25,-1.2216
3.6,3.5,0.75,0.4927
3.7,3.6,0.85,-1.1003
4.8,3.5,0.75,0.7004
2.7,1,-1.75,-1.0525
3.4,1.5,-1.25,-2.2772
3.7,2.7,-0.0499999999999998,-0.9088
2.6,2.1,-0.65,-0.726
3.3,2.1,-0.65,0.0642
3.4,2.2,-0.55,-1.1027
3.6,3.5,0.75,-0.3666
2.9,3,0.15,-1.1961
2.6,2.9,-0.15,-1.1482
2.8,1.9,-0.85,-0.726
2.1,2.1,-0.65,-1.7905
4.5,4.2,1.45,0.56
2.3,2.2,-0.55,-2.127
1.9,2.2,-0.85,-0.9654
3.4,3.4,0.65,-1.486
3.4,4.6,0.65,-0.9088
3.5,3.5,0.75,-0.1569
3.4,2.5,-0.25,-0.2224
2,1.5,-1.25,-1.9583
2.5,3.3,-0.25,-1.244
3.6,3.4,0.65,0.1217
2,1.5,-1.25,-3.072
1.8,1.7,-1.05,-1.4528
1.8,1,-1.75,-2.7622
2.4,2.1,-0.65,-1.0525
1.8,2.6,-0.95,-0.7914
4,3.4,0.65,0.1803
4.2,3.7,0.95,0.6291
1.7,2.5,-1.05,-0.9188
4.1,3.4,0.65,-0.6666
4.3,2.6,-0.15,0.3634
2.6,2.1,-0.65,-0.7155
3.1,1.9,-0.85,-1.6786
2.7,3.1,-0.0499999999999998,-1.4372
3.7,3,0.25,0.9295
2.3,1.5,-1.25,-1.8464
1.8,1.7,-1.05,-1.735
2.6,3.5,-0.15,-0.315
2.1,2.6,-0.65,-1.3403
2.4,3.3,-0.35,-1.9427
2.6,1.3,-1.45,-2.0143
1.8,1.5,-1.25,-2.4728
4.2,3.1,0.35,0.0642
1.5,2.1,-1.25,-2.8405
1.5,1.3,-1.45,-1.6786
2.2,3.3,-0.55,-1.0047
3.3,2.1,-0.65,-0.9088
1.9,2.1,-0.85,-1.7346
2.9,1.9,-0.85,-0.3762
3.6,2.5,-0.25,0.2401
3.3,2.7,-0.0499999999999998,-1.2921
2.1,1.7,-1.05,-1.2216
3,2.9,0.15,-0.315
1.8,1.3,-1.45,-2.5322
2.7,1.3,-1.45,-1.1625
2.3,2.2,-0.55,-1.5845
2.7,3.3,-0.0499999999999998,-1.244
2.8,2.7,-0.0499999999999998,-1.6342
3.7,3.1,0.35,-0.3666
1.8,1,-1.75,-1.5662
4.7,3.6,0.85,0.6291
4,3.9,1.15,0.7741
4,3.3,0.55,-0.2629
4.1,3,0.25,-0.315
4.3,2.7,-0.0499999999999998,0.6291
3.1,3.7,0.35,1.0119
3.1,3,0.25,-0.8125
3.2,2.6,-0.15,0.1208
3.4,2.5,-0.25,-0.0577
3.3,3.7,0.55,0.0076
2.6,3.6,-0.15,-1.6342
4.8,3.4,0.65,0.56
2.5,4.3,-0.25,-1.6844
2.6,2.1,-0.65,-1.735
2.7,3.6,-0.0499999999999998,-0.5183
3.7,2.2,-0.55,-0.3005
3.1,1.3,-1.45,-0.9188
4.1,2.9,0.15,-0.048
4.1,2.2,-0.55,-0.2629
3.7,3.1,0.35,0.0076
2.1,2.6,-0.65,-0.5213
3.5,3.4,0.65,0.1217
2.9,2.5,-0.25,-0.6666
4.2,3,0.25,0.4927
2.1,1.5,-1.25,-2.4596
3.6,3,0.25,0.3011
3.6,3.6,0.85,0.7741
3.7,2.6,-0.15,0.1208
3,3.4,0.25,-0.1569
2.3,2.5,-0.45,-1.486
2.2,2.2,-0.55,-2.7146
2.9,2.5,-0.25,-1.5845
2.5,2.5,-0.25,-0.4682
3.7,2.9,0.15,0.1803
4.6,3.7,0.95,0.9295
3.2,3.3,0.45,-0.2629
4.1,3.4,0.65,0.8504
2.9,3.1,0.15,-0.7641
3.1,4,0.35,-0.2102
4.6,3,0.25,0.3011
3.7,2.7,-0.0499999999999998,0.1217
2.7,2.7,-0.0499999999999998,-0.2102
2.4,2.2,-0.55,-2.2407
1.6,1.7,-1.15,-3.5582
4,2.9,0.15,-0.2102
2,1.9,-0.85,-2.4728
2.9,3.4,0.15,-0.3666
4.8,4.2,1.45,1.6037
4.2,3.5,0.75,0.3011
3.5,3.1,0.35,-0.1028
2.3,2.1,-0.65,-1.6225
2.3,1.5,-1.25,-1.0422
3,2.6,-0.15,-0.3762
1.8,1.9,-0.95,-2.3558
2.5,2.2,-0.55,-1.1625
3.5,1.5,-1.25,0.7004
2.4,2.2,-0.55,-1.6225
3.7,3.4,0.65,-0.2102
1.7,2.2,-1.05,-2.0706
3.2,3.3,0.45,-0.7641
2.5,1.9,-0.85,-0.981
4,3.6,0.85,-1.1003
3.6,4.6,0.85,-1.0047
