"","y","x"
"16068",-11.06033,2.0576119
"16069",-57.717808,-50.386368
"16072",-7.4389787,5.2323046
"16078",-20.774687,7.9336615
"16080",-43.14642,-6.8154664
"16086",21.484125,9.3265085
"16090",-26.13899,10.907584
"16091",-15.651605,-21.310116
"16095",-6.6564112,47.88792
"16099",16.818916,9.0419798
"16101",-23.210535,0.8213073
"16103",-16.156557,-3.5876215
"16110",-38.370426,-22.745359
"16113",3.2497077,23.094568
"16114",-32.897301,8.6238356
"16115",-5.0167561,-7.9257994
"16116",-13.292119,15.946549
"16119",15.229357,9.8820295
"16124",29.289579,26.503424
"16125",-1.1627913,-1.5928149
"16131",12.712976,5.1664739
"16133",-27.336975,-10.361444
"16135",-59.783218,-17.756248
"16136",-35.720573,-3.9926262
"16137",-29.066341,-2.6302309
"16138",20.105299,39.488926
"16141",-62.970306,-15.149718
"16142",36.958096,37.235115
"16144",-12.140497,-40.185905
"16150",19.493881,8.7452497
"16151",-9.4298248,7.4913473
"16152",-11.254078,-28.798971
"16153",5.3763418,-7.7408609
"16154",-26.548676,11.535898
"16157",18.092043,24.461758
"16164",1.6582578,19.000431
"16166",54.747654,-33.142532
"16167",7.8973026,10.230145
"16176",24.178419,73.686859
"16187",14.382568,3.177753
"16191",65.114151,14.248165
"16192",2.0442753,14.47117
"16193",3.7374198,29.221117
"16197",100,20.897436
"16198",-22.5023,-5.5905461
"16199",-43.22467,-26.925409
"16201",-23.694103,18.810617
"16202",16.020479,24.985806
"16203",-12.184231,31.773176
"16204",8.2577143,15.736726
"16205",0.71608722,31.199926
"16206",-8.7488651,-18.610945
"16208",-19.335005,-6.6597281
"16210",-53.125889,-24.392189
"16213",52.8965,65.375603
"16214",6.5345078,-3.7717581
"16216",-17.529213,-3.6468358
"16218",1.7419696,3.7551701
"16220",-13.500667,16.967905
"16224",15.289175,10.353234
"16225",20.981455,5.285594
"16229",-10.412085,23.84866
"16230",-29.956392,-23.793793
"16239",-38.15789,-29.537184
"16242",7.2492571,20.354439
"16247",-2.5241494,13.265837
"16248",18.023256,11.673156
"16250",4.8023672,8.4979506
"16251",12.900218,-55.923759
"16255",-36.714973,-8.0952377
"16259",10.909933,26.805735
"16264",19.057613,-1.6193926
"16265",18.94021,-27.331963
"16266",-30.683445,-0.60965419
"16267",-0.25445223,9.6573238
"16270",-10.526964,64.151703
"16272",-56.880844,-21.368282
"16273",9.603775,-3.5996585
"16275",13.528699,45.66803
"16278",2.7391047,-0.045636296
"16279",-33.28537,-13.307863
"16280",-4.245615,0.40424764
"16281",-12.302197,-16.257381
"16284",52.094818,61.781555
"16290",-3.6230445,61.172474
"16294",5.2631559,-16.88529
"16296",11.963567,6.8488269
"16297",24.350819,2.9701948
"16304",-19.720448,10.259456
"16306",-47.739853,12.864658
"16311",61.922371,18.903318
"16314",-26.442612,-0.50505102
"16323",9.1276646,-11.908439
"16345",2.6587873,-7.3120475
"16346",-6.7648411,-10.322433
"16348",-1.3047546,25.147453
"16350",13.186812,22.304401
"16353",-18.058372,-16.432774
"16355",100,32.982086
"16359",-37.87529,-5.2083311
"16367",-8.8990297,-1.0615706
"16369",-32.781456,0.97522736
"16379",10.664717,-0.28985739
"16384",0.77369511,25.387594
"16388",16.556961,-6.6938787
"16398",-6.382978,-7.1935773
"16399",-27.59473,5.7023644
"16410",6.1739116,6.5853686
"16416",3.3606262,-11.290771
"16417",100,10.184443
"16424",-2.7560115,-11.557719
"16426",-18.917646,17.171717
"16427",-4.0956945,34.060555
"16428",9.281436,-6.3970566
"16431",-14.682141,6.4319191
"16432",19.280922,0.79817772
"16436",30.252975,-9.6774216
"16439",-26.765633,2.171102
"16440",4.4543743,25.225946
"16441",-53.253319,-2.6695995
"16442",-3.9656014,11.632794
"16444",13.427123,7.4561386
"16448",-3.0026107,-14.7068
"16450",2.1584034,4.0803046
"16453",2.8132706,71.592262
"16460",-15.522388,-3.9428563
"16465",-11.530903,32.063881
"16470",19.186453,46.301388
"16474",3.0558228,11.791247
"16476",19.236473,7.5560808
"16477",19.528399,17.24987
"16480",-18.034803,6.4921947
"16487",-7.9156132,-17.225042
"16497",21.614159,16.153133
"16499",23.65304,-7.4840188
"16501",-13.517273,52.581013
"16502",14.307917,41.080212
"16505",16.579796,34.577644
"16513",-8.6884737,-5.8055906
"16514",-12.935361,-2.7378707
"16515",23.179031,16.391754
"16517",19.126013,25.472092
"16519",-18.703762,-7.7121944
"16521",52.206673,38.095238
"16531",-8.8822126,19.300056
"16533",6.7441344,9.7048397
"16534",35.583313,11.254692
"16536",-94.340668,6.0721965
"16537",12.154129,1.4024407
"16538",8.7754641,16.785648
"16541",33.340218,32.415722
"16556",-2.5813847,-28.57761
"16558",-2.7361007,-2.7371466
"16561",-11.304659,12.310839
"16578",-26.872396,-87.030075
"16590",-44.43874,-2.1230578
"16600",-14.972448,20.5895
"16607",-0.47134459,13.84863
"16613",-45.585217,1.2962937
"16614",0.40608644,2.2550611
"16615",-3.5445452,9.7483931
"16619",-2.5239587,12.74274
"16630",-29.465443,-0.91697872
"16633",-2.584341,8.0108404
"16639",6.9115133,-4.0996523
"16641",4.26583,19.368475
"16647",-1.8806547,0.16503632
"16654",2.0728588,15.814212
"16661",-33.092449,-45.74334
"16677",1.334092,-1.3654977
"16680",12.045288,15.741706
"16684",20.101986,10.149893
"16688",7.7489972,16.695807
"16692",6.2757435,49.136581
"16706",-58.182293,-2.8549223
"16710",1.3366699,2.7554512
"16717",14.006988,27.970753
"16718",3.9391398,0.78457892
"16719",-8.0698938,5.8485389
"16724",-7.7876716,6.078598
"16738",-4.1643949,12.094045
"16747",-48.330414,14.051273
"16749",34.048923,70.805077
"16752",47.394688,29.611841
"16768",27.621847,81.410324
"16790",0.15342236,8.2236261
"16799",-1.0099739,11.157804
"16802",0.048103929,0.43992102
"16808",-13.126826,11.938906
"16816",-10.605487,-19.943178
"16820",-20.450386,86.785576
"16822",5.9518814,-7.9081955
"16823",6.2831221,10.624066
"16828",21.744629,-0.86007118
"16831",-2.4047999,-42.491684
"16835",60.583817,-7.8582554
"16836",-6.5442772,-17.30138
"16837",17.998522,-14.124716
"16844",-57.46674,-36.086239
"16853",-7.0726871,18.950745
"16865",-13.400722,13.109362
"16871",-10.842239,16.018394
"16875",29.528156,39.05011
"16893",0.77112913,9.9496002
"16905",-31.172243,-34.602947
"16916",-65.482697,-6.220901
"16917",-1.8941551,-8.154726
"16924",8.9083223,17.53014
"16929",-14.406839,7.0563555
"16935",21.990173,-11.941088
"16947",-5.1417618,-3.5018563
"16952",5.1393509,23.873993
"16954",-11.110056,14.296326
"16961",-3.6254644,-0.55034161
"16966",2.6446581,33.549927
"16986",-4.9279571,12.354856
"16991",-8.1867752,11.049059
"17008",-21.998955,-12.616947
"17010",-13.661096,16.454893
"17012",8.1026163,8.142045
"17018",11.017895,14.42967
"17034",8.8803768,25.769032
"17039",7.6862097,70.234634
"17041",-100,-6.9797935
"17047",2.8510122,13.224652
"17052",52.58453,33.775814
"17067",-10.808674,-6.2980981
"17068",100,-12.246421
"17070",-1.0250509,8.7247524
"17075",-47.525333,-8.8698978
"17078",-36.673626,18.911791
"17081",-19.695362,-8.6348238
"17082",-2.8170733,4.1426063
"17086",-2.1373749,10.319498
"17091",18.15498,33.612644
"17093",16.061884,65.405922
"17094",-57.950951,-64.670166
"17096",-11.691968,-25.162788
"17101",-12.314794,4.9095602
"17108",21.555874,8.3367138
"17110",2.7416797,-2.1931589
"17121",1.743558,21.851454
"17138",-12.493574,17.16058
"17141",48.557072,77.426796
"17145",-4.8000693,0.76911449
"17146",17.791021,14.593151
"17147",-100,6.677413
"17148",4.8946023,13.147336
"17168",-4.7177763,100
"17170",-17.949194,94.082466
"17171",-9.9242096,5.9018731
"17172",34.597061,54.690277
"17173",-10.300276,2.8790803
"17180",-7.6411963,-17.933468
"17181",14.00924,37.078651
"17186",-9.1937275,15.493274
"17194",31.37702,21.870115
"17195",92.556465,-5.2660494
"17197",-7.0316644,4.3819609
"17203",2.5233359,12.421807
"17210",26.769844,12.029648
"17213",-45.121246,-30.373579
"17214",2.5696902,1.9728601
"17222",14.991191,14.029015
"17225",2.4772553,-6.3295245
"17227",27.180067,33.764641
"17239",-22.527069,57.016243
"17243",29.090908,-0.93153715
"17247",7.0862861,-2.5609941
"17259",-23.361641,6.5339446
"17261",-53.571892,9.9064436
"17265",-39.107113,-20.625343
"17272",100,100
"17273",4.6961813,37.29361
"17274",-12.493208,2.8222024
"17278",6.1332135,20.139166
"17283",5.4921031,14.237976
"17292",-23.831707,88.423744
"17293",9.2944174,-0.5423069
"17298",-19.75201,18.262991
"17299",-20.73156,33.255421
"17300",-15.691844,3.2980947
"17303",5.6332083,16.080639
"17304",100,7.405314
"17305",12.537018,27.191513
"17307",21.669203,-3.3838511
"17312",12.292645,13.345194
"17314",7.014492,-3.6316485
"17315",10.99366,-2.2779047
"17319",-25.78125,-3.1587033
"17321",-35.370209,8.8949833
"17330",-49.527554,-5.5597186
"17331",-12.824782,-12.66582
"17334",21.957239,-3.0674844
"17345",10.010028,2.4565845
"17349",-11.838955,5.0816684
"17351",12.474272,-10.983192
"17353",-4.1853132,-26.415092
"17354",3.0253201,-19.73472
"17356",-4.1560593,5.6447268
"17361",-41.307247,17.479559
"17363",-13.397709,-7.7291517
"17374",-8.2636356,3.0647993
"17376",17.374134,10.988402
"17381",-13.404417,7.5455308
"17384",36.013298,4.6677203
"17389",-13.450512,-3.3832521
"17391",10.278114,-7.253921
"17393",-8.3689213,51.522423
"17394",-41.667194,-12.377733
"17395",-9.3647957,15.91258
"17396",14.754096,-15.000004
"17399",5.6968122,-39.500683
"17402",-28.627384,5.2337828
"17407",-24.628309,40.992592
"17410",-38.745941,0.81422627
"17415",0.62555969,-3.6643028
"17418",-29.224379,-43.447178
"17419",-10.609269,3.0959725
"17426",-25.027975,14.199397
"17432",-46.961903,95.96167
"17433",21.217394,40.807652
"17441",-23.881359,2.2646785
"17444",-8.6064844,-14.911285
"17447",21.733547,-14.958323
"17452",2.5786161,24.492058
"17456",0.10449588,11.41994
"17459",26.458439,-7.6158404
"17464",-21.033932,19.463528
"17470",100,-0.68222582
"17471",7.1941943,18.821976
"17479",9.3656864,-1.9315213
"17480",-5.5519075,-3.8800478
"17482",-7.0595922,-31.230104
"17485",1.6870648,-0.53809881
"17486",-28.308466,0.240466
"17491",-5.2042484,1.467213
"17492",8.1578617,2.7034998
"17493",12.663757,0.99390745
"17497",-4.700789,-9.7788544
"17498",7.0668845,11.535504
"17502",47.83416,1.9607872
"17505",-1.6260177,-10.179186
"17509",-35.462261,3.0687122
"17510",-43.850849,-24.582409
"17514",-6.0773492,19.650654
"17519",4.1049004,100
"17522",-2.2935777,-2.2945971
"17525",-19.263899,25.844837
"17527",-15.915239,10.181999
"17529",-8.089963,-16.543051
"17530",13.574624,-2.4668307
"17533",14.844767,17.940676
"17534",26.792112,-31.475559
"17535",25.816778,-14.73074
"17536",-4.8703074,-25.483381
"17541",-5.7351828,22.529894
"17543",-25.586105,55.8717
"17544",-12.292078,17.357073
"17547",-43.660461,2.4755569
"17549",5.8769317,-4.0527344
"17551",-5.6800246,-0.24161339
"17554",-43.617855,-12.201023
"17555",-10.082587,8.0699205
"17568",-13.579759,16.589605
"17570",-50.053413,3.1307817
"17573",20.942242,-7.402915
"17578",-52.282322,-7.436204
"17580",7.8775616,-6.4934311
"17583",-5.7896047,23.520697
"17588",-10.580489,-3.1516089
"17596",0.17913282,-2.4080901
"17612",-43.34832,-5.3382845
"17616",5.4390135,-9.5709562
"17622",3.0631065,-5.9049459
"17626",-9.3729496,3.2086849
"17631",-5.5856853,16.229912
"17636",-32.720871,-6.2822104
"17640",-2.0983577,24.028311
"17642",24.210119,61.741722
"17647",19.534414,4.1577072
"17652",6.2264562,7.0482073
"17655",81.195923,71.316704
"17659",46.304131,7.7051253
"17661",-100,-5.1647692
"17666",-12.227636,-1.2113333
"17670",27.082024,11.631107
"17676",-19.613638,8.1806688
"17677",30.252373,24.458614
"17689",-19.812164,-0.1473248
"17691",12.907627,83.699112
"17700",-3.0972214,-1.5318155
"17703",-17.839134,9.7229481
"17705",-4.6847076,13.799492
"17713",-17.706322,-6.3098788
"17714",-9.7439795,11.052522
"17718",-6.3924074,-1.2652606
"17722",-9.3871479,-8.4882765
"17726",12.055513,0.20833313
"17731",-7.5627713,-14.67408
"17732",-0.96724033,-4.9731197
"17744",-12.775061,-21.680672
"17746",-27.329365,9.6374722
"17756",25.398796,-2.7227731
"17757",-14.821795,-1.7109931
"17760",4.2682915,-8.0148487
"17763",4.8718872,-10.309643
"17764",10.764122,24.887503
"17772",-9.043479,-18.671799
"17773",6.4244599,13.60825
"17774",-30.144205,12.163496
"17775",-7.064569,5.1211953
"17778",-16.317991,-11.516913
"17779",-31.307674,4.5497208
"17781",17.325411,44.066574
"17783",18.613541,-6.5675616
"17785",2.0120919,-12.230786
"17789",6.1852932,21.428574
"17791",-1.4713764,13.846156
"17793",6.0869575,17.178312
"17795",-9.3567257,-16.290131
"17796",2.0924687,-5.5739999
"17798",12.972752,-0.041475892
"17808",-14.888561,11.51197
"17810",-2.0808487,-3.0517459
"17811",-8.3443222,-28.993273
"17814",-12.374049,-19.410975
"17815",-25.547241,-24.19734
"17817",9.7378254,16.385477
"17819",-10.804188,14.601228
"17820",9.2614355,-25.788229
"17822",-1.9891381,-5.197567
"17823",20.573271,-5.6534739
"17824",2.3884118,7.3675842
"17826",12.284938,4.8816562
"17829",-25.618685,8.6122599
"17833",-100,21.441439
"17834",11.902702,16.639471
"17835",11.367673,-4.6186924
"17838",-13.027295,-3.3689051
"17842",-17.467728,-0.30941665
"17843",0.11595488,-26.434444
"17844",23.055775,-5.4102631
"17845",12.175846,15.613029
"17854",32.89352,-14.53827
"17857",14.830214,-34.180389
"17866",-20.000002,-4.329896
"17870",-26.59831,-37.921272
"17874",-33.676273,44.302773
"17875",-28.400051,-6.9319963
"17878",16.372276,100
"17879",-1.7498255,-10.240245
"17882",15.354872,50.993885
"17883",-39.585602,-12.212181
"17885",-8.0260458,-21.26815
"17886",1.4934093,8.6084518
"17888",2.0641656,57.80748
"17898",-3.4644098,16.601696
"17902",-6.7771077,50.220535
"17906",12.227583,-6.2987833
"17908",11.802742,23.884062
"17910",-5.5136147,-36.751347
"17914",5.6795864,6.6620736
"17919",3.4188032,2.1035581
"17921",10.215557,4.4847341
"17922",-46.682655,20.703766
"17923",13.958179,-6.1228247
"17925",-20.331493,-2.1806836
"17927",-43.17017,1.3023436
"17930",11.465895,-7.6798677
"17933",16.940788,16.86128
"17934",19.748425,18.980621
"17937",4.8236132,22.950819
"17938",-19.291071,-45.638664
"17942",8.9608583,5.1191897
"17946",4.1810751,-35.471874
"17947",13.724229,-7.8928828
"17948",6.1728387,-12.160357
"17949",-10.739854,8.4738283
"17951",1.5031666,-4.4875593
"17952",35.50539,3.4004717
"17954",-4.6010137,17.914749
"17958",-45.096725,20.958143
"17961",-5.0326052,-16.87583
"17964",-5.3079963,4.8569975
"17965",-3.8083613,-8.1808329
"17966",15.208372,50.058113
"17970",-3.3325911,33.905979
"17971",4.1039467,20.109234
"17973",-8.07234,29.508995
"17987",-28.057707,14.04464
"17991",9.5613031,6.7310572
"17992",-5.1040053,66.96212
"17993",13.836947,-2.7080059
"17999",-1.1562437,-19.133034
"18002",6.8416476,-0.53515434
"18007",40.960167,9.9074602
"18010",7.3159575,0
"18011",-14.661535,4.3478251
"18012",4.8231483,19.188299
"18014",-13.713306,-0.049248338
"18015",-0.15110075,9.8265886
"18021",-23.922195,-10.3508
"18022",23.34313,60.27018
"18023",25.365078,3.384614
"18025",-13.601741,14.16378
"18027",-5.5255175,6.7899227
"18030",0.83068609,6.6236019
"18032",-14.242959,22.988998
"18033",-21.394611,12.192905
"18037",-0.31887889,6.6222935
"18038",48.056595,1.9982725
"18040",-1.4649183,11.745334
"18041",-56.109325,-24.262878
"18042",3.7974687,-22.991526
"18044",100,8.2430515
"18046",-13.446745,-2.926147
"18048",-7.3551402,27.73945
"18052",-1.1635303,5.7316542
"18053",10.328004,-1.399228
"18058",0.88435411,7.1065993
"18059",1.2357533,15.047878
"18060",1.1864424,4.9689412
"18061",1.8032789,32.252144
"18067",17.037329,29.748062
"18068",24.919924,-18.938053
"18070",67.62973,37.783623
"18071",-0.094100833,-1.7205209
"18072",-12.023145,-4.8157663
"18077",4.0240259,-17.950668
"18078",11.514878,-4.4701605
"18080",-6.7863941,14.732864
"18082",1.3377219,-21.935917
"18090",3.7676959,3.8245797
"18091",11.018983,-5.4508419
"18094",-48.021034,3.8022785
"18097",-1.7592579,21.1171
"18103",-15.551442,-15.770459
"18108",-21.920002,-29.090908
"18109",13.779667,-0.24986267
"18113",12.2998,3.9882331
"18114",-57.463669,-10.815591
"18117",8.9751005,-0.14690161
"18119",9.4109173,35.215187
"18124",-8.6906137,-18.693615
"18132",-15.046391,13.91266
"18133",-16.084723,-54.506432
"18134",24.975216,17.379484
"18135",0.31473041,53.46645
"18141",35.622219,-2.3586988
"18142",-44.571659,12.135988
"18143",-4.2931914,-17.714537
"18147",0.46174228,23.454157
"18148",24.944815,-5.9532938
"18149",-17.702719,-5.9847355
"18152",100,19.071461
"18155",-0.90788603,-6.6042542
"18158",-10.234359,16.843048
"18161",-5.4139733,5.3922892
"18164",18.209902,33.111427
"18171",8.0060158,15.095973
"18175",2.3474514,-12.889385
"18176",21.20141,-20.943048
"18178",3.6474853,5.9159398
"18179",25.275253,13.110605
"18180",-4.9680619,7.9037786
"18183",-11.10568,-6.019187
"18184",14.784288,8.5839634
"18187",-8.4221001,27.489841
"18189",-21.750843,3.1781225
"18192",-8.9892273,14.52558
"18198",-8.6919098,-5.6245418
"18199",-11.6714,0.82823038
"18202",-5.5862813,-15.977177
"18204",-5.1712542,-14.741421
"18205",20.255804,-4.0011168
"18206",-2.8803139,7.3892951
"18208",-5.1791282,-6.0306458
"18211",-10.914308,20.961168
"18212",-33.157894,-9.1109991
"18214",-5.360219,2.3662953
"18217",24.916945,64.483986
"18219",-22.751322,-7.2368412
"18222",-37.241631,-32.346092
"18223",-8.1495676,5.5955887
"18232",1.8055767,-25.028437
"18236",1.3717085,-0.21839142
"18242",-4.8119664,7.0230484
"18243",-5.0150213,13.084337
"18244",-14.443218,4.5836539
"18248",-0.87719262,12.726542
"18249",-3.9023399,9.6019773
"18254",-45.210083,1.2454242
"18255",-16.992744,18.103514
"18258",3.5245121,-3.7732453
"18261",-7.0638299,-10.424066
"18265",-17.023956,-28.252235
"18267",-13.713593,20.56988
"18270",-10.006213,35.211857
"18274",-8.2386103,27.847326
"18277",36.594284,18.165974
"18279",15.291664,35.282913
"18282",-4.1418433,19.598743
"18300",15.712034,13.886463
"18304",-4.2933822,7.1704092
"18306",-25.15682,29.398472
"18310",43.485905,-1.4472306
"18314",24.222221,18.496418
"18316",-5.254817,18.69104
"18324",-2.4075687,9.6119766
"18325",8.5620642,6.9264054
"18326",3.3542991,16.087425
"18327",-2.34448,-5.307445
"18333",1.5942812,-3.333333
"18334",9.1432934,-13.516951
"18335",-24.866394,3.7345796
"18338",-39.277149,3.0097902
"18339",-5.7211905,3.8830729
"18343",-4.1822701,12.366113
"18345",-100,-6.2375398
"18349",3.1969042,-14.013696
"18350",32.69231,24.999996
"18351",-2.8381615,12.2269
"18353",5.3631306,20.348286
"18354",11.32172,-6.1130047
"18356",-2.4525909,-14.452243
"18357",-53.081905,6.7766519
"18360",-13.712531,8.9489307
"18364",-0.11553466,-15.415931
"18365",3.7649245,100
"18372",9.2365179,11.066401
"18374",-5.2841005,31.276344
"18375",-20.882713,-19.237434
"18382",10.813594,-7.292819
"18383",-4.5904593,-4.0302782
"18384",-26.554096,8.6330385
"18387",-6.9116621,-3.6702604
"18390",100,-5.8327465
"18396",18.529558,26.211456
"18398",-1.2183219,-8.2032204
"18404",36.799294,4.4693766
"18407",-12.974853,7.5423746
"18412",-1.2380123,-6.6146345
"18415",-0.17341673,-6.0235052
"18420",-15.226194,-5.09091
"18421",-10.728744,-13.414633
"18422",8.2417574,40.895786
"18426",-23.205448,1.0351986
"18431",-7.0853801,12.047211
"18434",6.7388415,-1.3468832
"18437",11.993567,29.464569
"18439",-5.5270672,12.759646
"18441",-21.337969,-11.61972
"18442",2.1542282,68.575233
"18443",-19.362568,10.325935
"18445",-10.617601,100
"18446",-7.7619076,9.1715965
"18448",-38.919518,100
"18449",7.4522972,11.821842
"18454",1.3717413,22.033897
"18462",-36.286446,11.558941
"18463",-8.4536076,-29.870541
"18464",-27.272724,37.209301
"18465",-15.237888,2.0258756
"18466",-26.797386,-12.442931
"18469",30.008709,-13.440514
"18471",-14.464751,3.4822822
"18473",-35.138706,4.6520262
"18477",9.6673164,34.395588
"18480",-4.3905883,-0.80019236
"18482",37.025921,-2.1502285
"18483",-8.8452101,67.125725
"18485",15.378276,29.988241
"18489",14.043704,-4.0748925
"18492",4.2652965,-19.658434
"18498",7.2256327,54.548752
"18499",-67.274109,-20.254112
"18501",46.998985,-10.480126
"18503",12.127045,41.368423
"18504",-5.2380381,-25.755045
"18505",-17.688339,45.614033
"18509",3.4738512,100
"18513",-3.0614643,23.970547
"18515",0.481233,-11.167902
"18516",-6.0891571,59.903896
"18520",5.4785757,-7.007617
"18522",7.9365106,40.550808
"18526",8.0527573,-5.3275733
"18529",-13.167521,3.1693578
"18534",-47.946484,-53.133465
"18541",0.81885159,30.987703
"18542",43.699184,35.169346
"18544",-37.546181,9.1672506
"18545",-49.877846,-7.6615839
"18547",17.535114,100
"18551",-10.992908,8.0595341
"18552",-23.029146,0.74981153
"18555",5.6946812,9.8080273
"18556",-3.1681538,-2.9903233
"18557",-8.8955517,2.8229237
"18559",4.1940808,6.5193653
"18560",-2.1163373,4.1130781
"18561",-86.156586,12.303904
"18562",4.7490358,-37.746864
"18565",9.4317856,45.855484
"18566",5.6939483,-9.6092224
"18567",-6.7990632,-11.820782
"18568",-18.038883,1.9016623
"18571",0.68335533,-4.9811931
"18573",0.29872954,-10.043612
"18574",-3.1906903,-15.899759
"18581",-34.254646,-1.4042139
"18582",-5.9533477,25.725985
"18584",4.8718901,18.18874
"18586",-1.4184415,-8.1188917
"18588",39.409111,59.248722
"18590",-11.620322,6.5411062
"18599",-12.318534,-20.044249
"18602",9.8836393,28.685614
"18603",100,23.517895
"18605",100,40.740742
"18608",1.3602465,5.8394165
"18609",-5.3400517,32.781586
"18613",-6.4616532,2.3346305
"18616",-69.002411,-2.3345351
"18618",-100,-5.2781134
"18621",-11.817133,10.537636
"18625",-17.25708,25.675476
"18626",54.85244,55.215012
"18627",-4.6751618,-30.961763
"18628",-12.187451,48.181034
"18633",4.2417793,-0.77204406
"18634",25.538721,67.701027
"18635",-9.4582853,16.029427
"18639",19.315544,19.766708
"18642",-0.9444207,17.792475
"18644",-8.1224594,-4.7858953
"18646",-100,-10.028449
"18649",-21.472036,4.0065408
"18650",11.204121,100
"18651",4.2693348,4.9011617
"18660",0.17183721,-2.9721379
"18663",-10.675097,20.019201
"18667",-4.6164036,23.484098
"18668",0.45990944,-8.5692291
"18669",-2.1880598,52.751934
"18671",1.7766476,-4.4689865
"18674",-99.772034,-5.118072
"18675",-18.697226,1.137504
"18680",-4.0596037,9.4753084
"18684",24.441242,54.813862
"18685",8.3826151,57.608074
"18691",-21.161524,-9.0138941
"18692",-2.8442383,5.0941706
"18694",3.3822088,8.3461313
"18724",-10.860282,-2.820745
"18728",-12.944707,34.93166
"18733",26.476622,-2.7332306
"18734",22.083511,39.330006
"18741",-25.12892,-34.531807
"18751",-100,6.4807415
"18753",-23.893616,34.620937
"18755",18.325066,-17.934
"18787",13.418254,-17.516413
"18793",-13.985148,12.674228
"18797",60.301079,-17.462423
"18809",4.0393381,1.217863
"18815",-22.156971,47.193481
"18825",9.6923237,-18.033266
"18826",-2.5199981,-0.96859634
"18835",-26.091026,5.3128901
"18838",-5.8874278,-45.832996
"18841",-19.894405,-1.7179012
"18844",0.23079813,5.2631588
"18859",16.798433,5.3900776
"18860",12.456385,-66.668343
"18861",21.747124,-19.036842
"18863",7.2944908,100
"18865",-7.1649938,5.7692289
"18866",22.921312,19.691532
"18867",-29.808891,-11.027366
"18876",11.409921,22.071352
"18884",-29.318541,-6.7809672
"18891",-15.14349,25.156403
"18893",14.513042,-1.0378599
"18894",9.6390276,-0.83425343
"18899",-0.74858367,4.8152595
"18901",-3.0133128,-6.0525298
"18904",-16.102255,6.277287
"18905",-17.479387,8.2506065
"18912",39.21418,100
"18913",-22.690895,17.167095
"18914",-7.7787042,57.231152
"18917",-54.72316,-23.108175
"18920",3.8658738,-2.920723
"18922",8.3146095,12.332479
"18926",-4.6646147,4.2933168
"18932",-14.275304,7.6842904
"18936",-29.981304,4.1715384
"18937",-19.077465,10.653705
"18938",5.2259326,10.91865
"18939",-0.13119578,35.245113
"18950",37.580353,30.510605
"18956",-2.2302866,0.96336603
"18957",-24.020794,-9.080267
"18958",-53.153515,100
"18959",-17.416546,-17.497072
"18962",1.2919456,18.091492
"18970",1.5479892,-3.6019564
"18971",2.7112393,6.3860269
"18972",-30.363846,-15.430697
"18973",5.3340225,4.7700167
"18974",-24.394321,42.613922
"18980",9.7341595,7.7983947
"18981",-12.538094,1.1535645
"18984",0.43341815,-3.7631154
"18986",2.9816537,25.5021
"18991",58.578945,36.132179
"18994",-9.3479185,-6.6905351
"18997",5.0602436,5.7104321
"19001",-11.105147,15.979851
"19003",6.6634059,68.74379
"19004",-4.0120125,16.878048
"19005",15.058097,12.77101
"19009",-3.0592709,60.497349
"19012",-0.018277764,34.33836
"19017",23.210993,4.7173204
"19018",-2.1253376,0.3375262
"19022",3.9314241,28.518745
"19023",2.4341822,3.7409544
"19024",-17.847908,29.209826
"19030",9.6644287,1.9519538
"19033",15.818569,9.8581638
"19035",-15.126657,-38.606537
"19036",6.6980629,29.193233
"19038",-5.7519464,22.098568
"19039",-5.3201437,12.01885
"19040",1.4368504,27.337786
"19042",17.345503,100
"19043",0.83565712,-7.7247767
"19045",-5.337781,8.6063776
"19048",-4.8577638,4.2764482
"19053",-9.4348221,1.9873977
"19054",-32.884598,-4.3023615
"19060",2.2955537,-11.384975
"19061",-18.240736,50.823795
"19066",-12.80978,0.036916137
"19067",19.626665,-6.9887848
"19070",-2.2939086,26.141417
"19072",60.388577,44.396038
"19084",2.9061437,100
"19087",-10.005906,18.709675
"19088",17.758564,8.1509438
"19090",-3.306952,8.9435787
"19096",3.5534978,9.5861435
"19100",-11.773777,16.820276
"19101",9.5048695,95.154663
"19102",8.8620338,0.59731007
"19103",100,16.041206
"19106",3.458941,19.124353
"19111",-2.3815513,5.870235
"19114",-9.1048956,11.556694
"19116",3.506145,3.8785815
"19117",0.78200996,4.2491169
"19119",12.673715,-3.9175987
"19120",-8.1077995,61.857952
"19124",16.231478,-6.558013
"19127",1.4371276,22.337278
"19128",-1.5816092,16.22077
"19129",6.428781,57.607769
"19130",17.402374,7.6502709
"19141",-9.4464188,3.7653236
"19144",-16.226206,28.505253
"19145",100,21.166134
"19146",4.8187256,35.54665
"19147",6.4182191,47.26405
"19151",14.611689,30.86319
"19152",2.2896409,7.2615952
"19153",100,4.7922373
"19156",21.572721,11.185682
"19159",-31.504763,17.598682
"19160",10.774851,-1.8836111
"19161",5.1492543,12.349224
"19162",-5.1322279,11.416921
"19163",-15.266562,-18.102699
"19164",-5.0855041,17.348206
"19165",3.9274931,9.5571098
"19167",-14.416059,-2.4753809
"19170",3.9721518,21.376345
"19172",5.1432076,15.516639
"19173",11.298677,21.618355
"19179",-19.342888,6.1835885
"19182",10.901367,8.5505724
"19185",-10.411117,100
"19186",18.559561,47.120129
"19189",9.8203573,12.405062
"19200",-60.187126,-10.055685
